
RECORD:;Start date :; 15/12/2020  16:21:21 ;End date :; 15/12/2020  16:22:34 ;Time [hh:mm:ss]:;00:01:12;Frequency [Hz] :;100;Period [ms] :;10.0;Numbers of points :;7296;Sensor number :;3;

;Sensor No1;;;;;;;;;;;;;;;Sensor No2;;;;;;;;;;;;;;;Sensor No3;;;;;;;;;;;;;;;

Time [s];AccX_0 [g];AccY_0 [g];AccZ_0 [g];GyrX_0 [deg/s];GyrY_0 [deg/s];GyrZ_0 [deg/s];AngRX_0 [deg];AngRY_0 [deg];AngRZ_0 [deg];AngCX_0 [deg];AngCY_0 [deg];AngCZ_0 [deg];AccAX_0 [deg/s2];AccAY_0 [deg/s2];AccAZ_0 [deg/s2];AccX_1 [g];AccY_1 [g];AccZ_1 [g];GyrX_1 [deg/s];GyrY_1 [deg/s];GyrZ_1 [deg/s];AngRX_1 [deg];AngRY_1 [deg];AngRZ_1 [deg];AngCX_1 [deg];AngCY_1 [deg];AngCZ_1 [deg];AccAX_1 [deg/s2];AccAY_1 [deg/s2];AccAZ_1 [deg/s2];AccX_2 [g];AccY_2 [g];AccZ_2 [g];GyrX_2 [deg/s];GyrY_2 [deg/s];GyrZ_2 [deg/s];AngRX_2 [deg];AngRY_2 [deg];AngRZ_2 [deg];AngCX_2 [deg];AngCY_2 [deg];AngCZ_2 [deg];AccAX_2 [deg/s2];AccAY_2 [deg/s2];AccAZ_2 [deg/s2]
2,130;0,97;-0,02;0,11;3,22;-67,13;6,65;-0,4697;-10,644553;1,2848496;1,1794597;-20,823772;2,9690795;-7,0000052;101,49994;206,50002;0,91;-0,03;-0,46;-6,02;-10,22;8,4;-0,24430045;-5,598612;2,1629996;1,976653;-12,054738;0,58955085;-105,0;83,99997;-45,499992;-0,11;0,95;0,19;-0,77;10,29;3,78;-8,061549;5,9979515;-1,8340019;3,665862;5,3860784;-1,7905515;115,5;-28,000021;84,00001
2,140;0,95;0,0;0,15;3,5;-64,33;7,42;-0,4361;-11,301853;1,3551997;1,213784;-21,508028;3,0367417;-70,0;353,49982;-66,5;0,92;-0,03;-0,47;-6,93;-13,93;6,79;-0,30905044;-5,719362;2,2389495;1,9088179;-12,196049;0,65873325;17,499996;-300,99997;-202,99998;-0,12;0,94;0,2;1,47;9,66;4,9;-8,058049;6,0977015;-1,7906018;3,7104244;5,4693456;-1,7344679;234,50002;77,0;84,00001
2,150;0,95;0,02;0,15;1,82;-60,06;5,32;-0,4095;-11,923803;1,4188997;1,2411083;-22,156933;3,0977535;-227,50002;315,00015;-276,50003;0,9;-0,05;-0,47;-5,67;-16,24;4,34;-0,37205043;-5,8702116;2,2945995;1,8427328;-12,36746;0,70761573;143,5;-66,5;-269,5;-0,13;0,96;0,16;3,92;11,83;5,46;-8,031099;6,2051516;-1,7388018;3,7784367;5,560313;-1,6699842;115,5;171,50002;49,000004
2,160;0,97;0,03;0,14;-1,05;-58,03;1,89;-0,40565;-12,514254;1,4549496;1,2456826;-22,774338;3,1311154;-199,50002;143,50014;-304,5;0,89;-0,05;-0,46;-4,06;-15,26;1,4;-0,42070043;-6,0277114;2,3232996;1,7909974;-12,545521;0,72954834;161,0;55,999996;-252,0;-0,14;1,0;0,13;3,78;13,09;5,88;-7,9925995;6,3297515;-1,6821018;3,8579988;5,6684303;-1,6006006;-45,500004;17,50002;-27,999998
2,170;0,99;0,01;0,14;-2,17;-57,19;-0,77;-0,42174998;-13,090354;1,4605496;1,230307;-23,377392;3,1340272;27,999998;126,00002;-192,5;0,87;-0,04;-0,46;-2,45;-15,12;-0,7;-0,45325044;-6,179611;2,3267996;1,7553623;-12,717981;0,7262808;119,00001;59,500027;-199,5;-0,13;1,0;0,15;3,01;12,18;4,9;-7,9586496;6,4561014;-1,6282018;3,93301;5,7782974;-1,5340172;-13,999999;-45,499992;-112,0
2,180;1,0;0,0;0,18;-0,49;-55,51;-1,96;-0,43504998;-13,653854;1,4468997;1,2177312;-23,967848;3,1176894;154,00002;178,49998;-52,500004;0,85;-0,04;-0,46;-1,68;-14,07;-2,59;-0,47390044;-6,325561;2,3103497;1,7316269;-12,884493;0,70306325;24,500002;234,49998;-150,5;-0,13;0,98;0,18;3,5;12,18;3,64;-7,9261;6,5779014;-1,5855018;4,0066233;5,8836136;-1,4786333;-7,0000052;-7,000017;-87,5
2,190;0,99;0,01;0,2;0,91;-53,62;-1,82;-0,43295;-14,199504;1,4279996;1,2205555;-24,540451;3,0961013;80,5;234,49994;24,500002;0,85;-0,04;-0,46;-1,96;-10,43;-3,71;-0,49210045;-6,448061;2,2788496;1,7103417;-13,027554;0,66479564;-56,0;479,50003;-59,500004;-0,16;0,97;0,18;2,87;12,04;3,15;-7,89425;6,6990013;-1,5515518;4,0795355;5,9882307;-1,4319997;-21,000004;48,999977;-59,500004
2,200;0,96;0,01;0,23;1,12;-50,82;-1,47;-0,4228;-14,721704;1,4115496;1,2314298;-25,089607;3,0769632;-73,5;301,00003;-20,999998;0,86;-0,04;-0,45;-2,8;-4,48;-3,78;-0,51590043;-6,522611;2,2413995;1,6834564;-13,122665;0,62057805;-38,5;532,0;49,000004;-0,19;0,97;0,18;3,08;13,16;2,45;-7,8645;6,8250012;-1,5235518;4,1503477;6,097748;-1,391316;35,000004;17,50002;-31,500006
2,210;0,97;0,01;0,19;-0,56;-47,6;-2,24;-0,42000002;-15,213803;1,3929995;1,2349541;-25,608662;3,055725;-168,00002;213,50003;-41,999996;0,88;-0,04;-0,45;-2,73;0,21;-2,73;-0,54355043;-6,543961;2,2088494;1,6527209;-13,164576;0,58126044;-3,4999967;266,0;94,5;-0,21;0,98;0,17;3,57;12,39;2,52;-7,83125;6,952751;-1,4987018;4,22466;6,209015;-1,3537824;-77,0;-167,99998;31,499994
2,220;1,0;0,0;0,21;-2,24;-46,55;-2,31;-0,43400002;-15,684553;1,3702495;1,2216785;-26,106365;3,030287;-49,0;192,49992;49,000004;0,89;-0,03;-0,45;-2,87;0,84;-1,89;-0,5715504;-6,538711;2,1857495;1,6216359;-13,179888;0,55139303;-55,999996;-21,0;80,5;-0,21;0,99;0,15;1,54;9,8;3,08;-7,8057003;7,063701;-1,4707018;4,291272;6,3034825;-1,3130988;-157,5;-262,50003;24,500002
2,230;0,98;-0,0;0,24;-1,54;-43,75;-1,26;-0,45290002;-16,136053;1,3523995;1,2035028;-26,58482;3,009749;17,500002;412,99994;143,5;0,9;-0,03;-0,46;-3,85;-0,21;-1,12;-0,6051504;-6,535561;2,1706996;1,5849507;-13,197298;0,5295756;-84,000015;-77,0;154,0;-0,18;0,97;0,15;0,42;7,14;3,01;-7,7959003;7,1484013;-1,4402518;4,3421345;6,3717;-1,2699652;-42,0;-227,50002;-31,499994
2,240;0,97;-0,0;0,24;-1,89;-38,29;0,56;-0,47005;-16,546253;1,3488995;1,1870772;-27,021975;3,003561;3,4999967;434,00003;101,5;0,93;-0,01;-0,47;-4,55;-0,7;1,19;-0,6471504;-6,540111;2,1710496;1,5398654;-13,222409;0,5231581;-73,500015;-507,5;147,0;-0,17;0,96;0,16;0,7;5,25;2,45;-7,7903004;7,2103515;-1,4129518;4,388797;6,417167;-1,2299815;56,0;-241,5;-66,5
2,250;0,98;-0,0;0,21;-1,47;-35,07;0,77;-0,48685;-16,913054;1,3555495;1,1710014;-27,41573;3,0075228;49,0;248,50006;-63,0;0,94;-0,0;-0,46;-5,32;-10,36;1,82;-0,6965004;-6,5954113;2,1860995;1,4874302;-13,29827;0,5314405;-73,49999;-577,5;91,0;-0,15;0,97;0,18;1,54;2,31;1,68;-7,7791004;7,2481513;-1,3923018;4,441059;6,438484;-1,1966481;0,0;-311,5;-80,50001
2,260;0,98;0,02;0,2;-0,91;-33,32;-0,7;-0,49875;-17,255003;1,3558995;1,1598258;-27,784634;3,0051847;-69,99999;217,00002;-157,50002;0,91;-0,01;-0,45;-6,02;-12,25;3,01;-0,7532004;-6,7084613;2,2102494;1,4276448;-13,431881;0,548823;-13,999987;188,99998;167,99998;-0,15;1,0;0,16;0,7;-0,98;0,84;-7,7679005;7,2548013;-1,3797019;4,4933214;6,4286513;-1,1713645;-108,50001;-297,5;-84,0
2,270;0,98;0,04;0,25;-2,87;-30,73;-2,38;-0,51765;-17,575253;1,3404994;1,1416501;-28,131838;2,9870968;-203,0;287,0;-122,50001;0,88;-0,02;-0,45;-5,6;-6,58;5,18;-0,8113004;-6,8026114;2,2511995;1,3664597;-13,546593;0,58300555;42,000008;357,0;171,5;-0,13;1,01;0,17;-0,63;-3,64;0,0;-7,7675505;7,2317014;-1,3755019;4,534734;6,3890686;-1,1544809;-105,0;-269,5;-87,5
2,280;1,0;0,05;0,25;-4,97;-27,58;-3,15;-0,55685;-17,866802;1,3128494;1,1031744;-28,450342;2,9567585;-87,5;342,99994;-27,999998;0,85;-0,03;-0,45;-5,18;-5,11;6,44;-0,8652004;-6,8610616;2,3092995;1,3094746;-13,625604;0,634338;83,99999;-157,49998;56,00002;-0,1;1,0;0,18;-1,4;-6,37;-0,91;-7,7777004;7,1816516;-1,3800519;4,565645;6,322536;-1,1463473;-101,500015;-133,0;-77,0
2,290;0,99;0,03;0,26;-4,62;-23,87;-2,94;-0,6048;-18,124052;1,2823994;1,0559487;-28,734547;2,9236207;3,4999847;402,49997;45,500004;0,87;-0,03;-0,45;-3,92;-9,73;6,3;-0,9107004;-6,9352617;2,3729994;1,2608893;-13,720366;0,6912705;108,49999;-367,5;-52,50001;-0,1;1,0;0,18;-2,66;-6,3;-1,54;-7,7980003;7,1183014;-1,3923018;4,5864077;6,242703;-1,1459136;-87,50001;115,5;-49,0
2,300;0,97;-0,0;0,28;-4,9;-19,53;-2,24;-0,6524;-18,341053;1,2564994;1,009073;-28,978502;2,8950324;94,49999;336,00006;126,0;0,87;-0,04;-0,45;-3,01;-12,46;5,39;-0,9453504;-7,0462117;2,4314494;1,2231538;-13,851875;0,74295294;77,0;-42,000008;-87,5;-0,1;0,97;0,21;-3,15;-4,06;-1,89;-7,82705;7,0665016;-1,4094518;4,59842;6,1744204;-1,15038;24,500002;273,0;42,0
2,310;0,99;-0,01;0,25;-2,73;-17,15;-0,42;-0,69055;-18,524452;1,2431995;0,9716473;-29,188856;2,8790445;280,0;157,50008;199,5;0,9;-0,06;-0,44;-2,38;-10,57;4,55;-0,9723004;-7,1613617;2,4811494;1,1931187;-13,987587;0,78588545;27,999998;157,49998;-80,5;-0,12;0,96;0,23;-2,17;-0,84;-0,7;-7,85365;7,0420017;-1,4224018;4,6128826;6,1334376;-1,1506466;66,5;318,5;70,0
2,320;1,0;-0,0;0,25;0,7;-16,38;1,75;-0,70070004;-18,692102;1,2498494;0,9622216;-29,383461;2,8830066;199,5;42,000008;206,50002;0,91;-0,07;-0,43;-2,45;-9,31;3,78;-0,9964504;-7,2607617;2,5227995;1,1658835;-14,107548;0,820768;-24,499989;146,99998;-70,00001;-0,14;0,98;0,2;-1,82;2,31;-0,49;-7,8736;7,0493517;-1,4283518;4,633995;6,124305;-1,1439129;-52,5;238,00002;-28,0
2,330;0,99;0,0;0,26;1,26;-16,31;3,71;-0,6909;-18,855553;1,2771494;0,97274595;-29,573866;2,9076185;-77,0;136,49998;108,50001;0,91;-0,07;-0,43;-2,87;-7,63;3,15;-1,0230504;-7,345462;2,5574496;1,1361982;-14,212809;0,8486506;-52,5;213,50003;-13,999999;-0,14;0,97;0,19;-3,22;3,92;-1,26;-7,8988;7,0805016;-1,4371017;4,6498575;6,1389723;-1,1399792;-80,5;115,5;-87,5
2,340;0,96;-0,01;0,28;-0,84;-13,65;3,92;-0,68880004;-19,005352;1,3152994;0,97557026;-29,750618;2,9430804;-154,0;220,5;-63,0;0,91;-0,07;-0,42;-3,5;-5,04;3,5;-1,0549004;-7,408812;2,5906997;1,101263;-14,2967205;0,87513316;-24,500002;238,00002;38,5;-0,15;0,96;0,2;-3,43;4,62;-2,24;-7,9320498;7,1232014;-1,4546018;4,65767;6,165189;-1,1447957;-10,500002;31,500006;-49,000004
2,350;0,97;-0,02;0,28;-1,82;-11,9;2,45;-0,70210004;-19,133102;1,3471494;0,9629946;-29,905323;2,9722424;-45,500004;94,49997;-105,0;0,92;-0,07;-0,43;-3,36;-2,87;3,92;-1,0892004;-7,448362;2,6277997;1,0638777;-14,356832;0,9054657;77,0;168,00002;-17,499996;-0,16;0,97;0,19;-3,43;4,55;-2,24;-7,9663496;7,169051;-1,4770018;4,6644325;6,194556;-1,154512;-31,499994;-21,000004;56,0
2,360;0,98;-0,03;0,25;-1,75;-11,76;1,82;-0,71995;-19,251402;1,3684994;0,9458689;-30,05058;2,9909043;49,000004;-3,5000324;-66,5;0,92;-0,06;-0,44;-1,96;-1,68;3,15;-1,1158004;-7,471112;2,6631498;1,0341926;-14,400143;0,9340483;161,0;105,0;-91,00001;-0,16;0,99;0,19;-4,06;4,2;-1,12;-8,003799;7,212801;-1,4938018;4,668045;6,2218227;-1,1586285;21,000004;-24,500013;108,50001
2,370;0,98;-0,01;0,25;-0,84;-11,97;1,12;-0,7329;-19,370052;1,3831995;0,9336432;-30,196182;3,0029163;49,000004;140,00002;-133,0;0,91;-0,04;-0,44;-0,14;-0,77;2,1;-1,1263003;-7,4833617;2,6893997;1,0206075;-14,432953;0,95353067;91,00001;133,0;-98,00001;-0,15;0,99;0,18;-3,01;4,06;-0,07;-8,039149;7,254101;-1,4997518;4,6737576;6,24664;-1,1518948;49,000004;-20,999992;98,00001
2,380;0,98;0,0;0,27;-0,77;-8,96;-0,84;-0,74095005;-19,474703;1,3845994;0,9263175;-30,32779;3,0016284;42,0;339,50003;-150,5;0,9;-0,02;-0,44;-0,14;0,98;1,19;-1,1277003;-7,4823117;2,7058496;1,0161221;-14,452464;0,9632131;-28,0;182,0;-73,5;-0,15;1,0;0,17;-3,08;3,78;0,84;-8,069599;7,2933006;-1,4959018;4,68437;6,2693567;-1,1353614;-91,0;-27,999998;84,00001
2,390;0,97;0,01;0,27;0,0;-5,18;-1,89;-0,74480003;-19,545403;1,3709495;0,92319185;-30,425442;2,9852903;66,5;329,0;-94,50001;0,89;-0,02;-0,44;-0,7;2,87;0,63;-1,1319003;-7,463062;2,7149496;1,0088367;-14,453775;0,96554565;-38,500004;147,0;-49,000004;-0,14;0,99;0,16;-4,83;3,5;1,61;-8,109149;7,3297005;-1,4836519;4,6858816;6,289274;-1,1104279;-84,000015;-55,999996;3,5000026
2,400;0,98;0,01;0,27;0,56;-2,38;-2,73;-0,74200004;-19,583202;1,3478495;0,92671615;-30,490196;2,9595022;73,5;199,5;-45,5;0,88;-0,02;-0,43;-0,91;3,92;0,21;-1,1399503;-7,429112;2,7191496;0,99770164;-14,440387;0,9629781;10,499999;140,00002;-49,000004;-0,14;0,99;0,18;-4,76;2,66;0,91;-8,157099;7,3605003;-1,4710519;4,678994;6,303591;-1,0851443;-17,499996;-49,000004;-59,500004
2,410;0,99;0,01;0,28;1,47;-1,19;-2,8;-0,73185;-19,601053;1,3201995;0,9375905;-30,535002;2,9291642;6,9999995;185,5;35,000004;0,88;-0,02;-0,43;-0,49;5,67;-0,35;-1,1469502;-7,381162;2,7184496;0,98761654;-14,412998;0,9555106;35,000004;150,49998;-3,4999998;-0,14;0,99;0,19;-5,18;2,52;0,42;-8,206799;7,3864;-1,464402;4,6703568;6,3130083;-1,0658107;-3,4999847;-3,5000086;-63,0
2,420;0,99;0,01;0,29;0,7;1,33;-2,03;-0,721;-19,600353;1,2960495;0,9491648;-30,561256;2,902326;-126,0;283,5;87,5;0,87;-0,02;-0,43;-0,21;6,93;0,14;-1,1504502;-7,318162;2,7173996;0,9810312;-14,370559;0,9476931;3,5000012;196,00002;28,0;-0,13;0,98;0,19;-4,83;2,59;-0,35;-8,256848;7,41195;-1,464052;4,6613693;6,3220754;-1,052777;87,49999;27,999998;-73,5
2,430;0,97;0,01;0,29;-1,05;4,48;-1,05;-0,72275;-19,571302;1,2806494;0,94813913;-30,55916;2,8842382;-115,5;308,0;63,0;0,87;-0,03;-0,43;-0,42;9,59;0,21;-1,1536002;-7,235562;2,7191496;0,97479606;-14,308519;0,9426756;-28,0;276,50003;59,500004;-0,14;0,98;0,2;-3,43;3,08;-1,05;-8,298148;7,4403;-1,4710519;4,661132;6,3339424;-1,0470934;66,5;-6,9999933;-66,5
2,440;0,97;0,02;0,28;-1,61;7,49;-0,77;-0,73605;-19,511452;1,2715495;0,93556345;-30,526264;2,87245;-10,500002;276,50003;31,5;0,88;-0,03;-0,44;-0,77;12,46;1,33;-1,1595502;-7,125312;2,7268496;0,9657607;-14,218831;0,9436079;-28,000004;150,50002;94,49999;-0,15;0,97;0,19;-3,5;2,45;-1,68;-8,332798;7,46795;-1,4847019;4,6675453;6,345109;-1,0480595;3,5000086;-126,0;-59,500004
2,450;0,98;0,02;0,27;-1,26;10,01;-0,42;-0,7504;-19,423952;1,2655995;0,92193776;-30,465721;2,863812;20,999998;269,50003;35,0;0,89;-0,04;-0,43;-0,98;12,6;2,1;-1,1683002;-7,000012;2,7439995;0,9539256;-14,114092;0,95399034;-13,999999;-84,000015;70,0;-0,14;0,97;0,19;-3,36;0,56;-2,24;-8,367098;7,483;-1,5043019;4,674308;6,343676;-1,0549759;-21,000004;-164,5;-45,5
2,460;0,98;0,02;0,26;-1,19;12,88;-0,07;-0,76265;-19,309502;1,2631495;0,9104121;-30,378223;2,858674;21,000002;332,5;21,0;0,89;-0,04;-0,44;-1,05;10,78;2,73;-1,1784501;-6,883112;2,7681494;0,9406903;-14,017754;0,9713727;38,500004;-182,00002;42,000008;-0,14;0,97;0,17;-3,92;-0,84;-2,59;-8,403498;7,4816;-1,5284519;4,6789703;6,3257933;-1,0664425;-80,5;-119,00001;-35,000004
2,470;0,97;0,0;0,28;-0,84;16,66;0,0;-0,7728;-19,161802;1,2627995;0,9009864;-30,25748;2,855636;38,500008;353,50003;38,5;0,89;-0,04;-0,45;-0,21;8,96;2,94;-1,1847501;-6,784412;2,7964995;0,93130517;-13,939614;0,9929553;38,5;-146,99998;70,00001;-0,15;0,98;0,17;-4,97;-1,82;-2,94;-8,4479475;7,4683;-1,5561019;4,675583;6,2960105;-1,0814089;-62,99999;-59,500004;-35,000004
2,480;0,96;-0,01;0,29;-0,42;19,95;0,7;-0,7791;-18,978752;1,2662995;0,8954107;-30,101383;2,856448;80,5;248,49997;28,0;0,9;-0,04;-0,45;-0,28;7,84;4,13;-1,1872001;-6,700412;2,8318496;0,9257698;-13,876175;1,0215379;-38,500004;-31,500006;87,5;-0,16;0,98;0,16;-5,18;-2,03;-3,29;-8,498697;7,44905;-1,5872519;4,6658955;6,2602777;-1,0998752;-28,000021;-34,999996;-10,500002
2,490;0,96;-0,01;0,28;0,77;21,63;0,56;-0,77735;-18,770853;1,2725995;0,897885;-29,92044;2,8600597;112,0;90,999985;3,4999998;0,9;-0,05;-0,44;-0,98;8,33;4,69;-1,1935;-6,6195617;2,8759496;0,9163847;-13,815886;1,0588704;-49,000004;73,500015;17,499996;-0,13;0,99;0,18;-5,53;-2,52;-3,15;-8,552247;7,4263;-1,6194519;4,653408;6,221045;-1,1193916;91,0;17,500002;-77,0
2,500;0,97;-0,01;0,25;1,82;21,77;0,77;-0,7644;-18,553852;1,2792494;0,91155934;-29,730392;2,8640218;108,50001;105,00002;13,999999;0,91;-0,05;-0,45;-1,26;9,31;4,48;-1,2047;-6,5313616;2,9217997;0,9020994;-13,748247;1,097953;-6,9999995;133,0;-3,5000086;-0,12;0,99;0,19;-3,36;-1,68;-4,83;-8,596697;7,4053;-1,6593518;4,6500206;6,1835623;-1,1466079;70,00001;66,5;-90,999985
2,510;0,95;-0,0;0,27;2,94;23,73;0,84;-0,7406;-18,326351;1,2872994;0,9360837;-29,529846;2,8693838;66,5;185,49995;24,500002;0,91;-0,06;-0,45;-1,12;10,99;4,62;-1,2166;-6,4298615;2,9672997;0,8871143;-13,667308;1,1366855;80,5;80,499985;-59,500004;-0,13;0,99;0,17;-4,13;-1,19;-4,97;-8,634147;7,39095;-1,7083519;4,653632;6,1527295;-1,1829243;-122,50001;27,999998;-6,9999933
2,520;0,94;0,01;0,29;3,15;25,48;1,26;-0,71015;-18,080301;1,2977993;0,967258;-29,310751;2,8771956;-80,5;80,50003;-56,0;0,9;-0,05;-0,43;0,35;10,92;3,29;-1,2204499;-6,3203115;3,0068498;0,8801789;-13,57832;1,169468;105,0;-45,499992;-105,0;-0,12;0,97;0,17;-5,81;-1,12;-4,97;-8,683846;7,3794003;-1,7580519;4,6449947;6,1246967;-1,2199409;-87,5;-3,4999967;45,499992
2,530;0,97;0,02;0,25;1,33;25,34;-0,28;-0,68775;-17,8262;1,3026993;0,9903823;-29,083605;2,8794076;-192,50002;-80,49994;-150,5;0,89;-0,04;-0,43;0,98;10,08;2,52;-1,2138;-6,2153115;3,0358999;0,88374376;-13,49388;1,1917506;49,000004;-45,499992;-73,5;-0,12;0,97;0,19;-5,88;-1,26;-4,06;-8,742296;7,3675003;-1,8032019;4,6276073;6,0963144;-1,2524073;17,499996;-17,500002;87,49999
2,540;0,98;0,02;0,23;-0,7;23,87;-1,75;-0,6846;-17,58015;1,2925494;0,9942566;-28,86451;2,8665695;-119,00001;-27,999973;-105,00001;0,9;-0,03;-0,44;1,33;10,01;1,82;-1,20225;-6,1148615;3,0575998;0,8922086;-13,413991;1,206683;55,999996;87,5;-112,0;-0,11;0,98;0,19;-5,46;-1,47;-3,22;-8,798996;7,3538504;-1,8396019;4,61197;6,0661817;-1,2761236;31,500006;3,4999967;6,9999933
2,550;0,98;-0,0;0,23;-1,05;24,78;-2,38;-0,69335;-17,3369;1,2718993;0,9862309;-28,648214;2,8432317;66,5;115,49998;3,5000026;0,9;-0,04;-0,45;2,1;11,83;0,28;-1,1851;-6,0056615;3,0680997;0,90627325;-13,325352;1,2104155;76,99999;262,5;-185,5;-0,09;0,98;0,19;-5,25;-1,19;-3,92;-8,852546;7,3405504;-1,8753018;4,5994825;6,036399;-1,29914;24,500013;13,999999;-125,99999
2,560;0,98;-0,01;0,24;0,63;26,18;-1,68;-0,69545;-17,0821;1,2515993;0,98485523;-28,420368;2,8202434;196,0;167,99994;136,5;0,9;-0,04;-0,45;2,87;15,26;-1,89;-1,16025;-5,8702116;3,0600498;0,9280381;-13,210463;1,195598;52,50001;293,99997;-154,0;-0,09;0,97;0,19;-4,97;-1,19;-5,74;-8,9036455;7,3286505;-1,9236019;4,589445;6,008016;-1,3347564;112,0;38,500008;-136,5
2,570;0,98;-0,01;0,24;2,87;28,14;0,35;-0,67795;-16,8105;1,2449493;1,0030795;-28,175722;2,8109055;171,5;199,5;122,49999;0,89;-0,04;-0,46;3,15;17,71;-2,8;-1,13015;-5,7053614;3,0365999;0,95505273;-13,066174;1,1653807;24,500002;80,50003;0,0;-0,1;0,95;0,21;-3,01;-0,42;-6,65;-8,943545;7,3206005;-1,9855518;4,5906076;5,9834833;-1,3840227;185,5;101,5;-45,50002
2,580;0,98;0,0;0,24;4,06;30,17;0,77;-0,64330006;-16,51895;1,2505493;1,0384538;-27,911127;2,8138175;-73,5;318,49994;-7,0;0,89;-0,04;-0,46;3,36;16,87;-1,89;-1,0976;-5,532461;3,01315;0,9845176;-12,913836;1,1351633;111,99999;-234,49994;59,5;-0,13;0,97;0,21;-1,26;0,84;-6,65;-8,964895;7,3227005;-2,0520518;4,61032;5,9691005;-1,437839;94,5;147,0;63,00001
2,590;0,98;0,01;0,24;1,4;34,51;0,21;-0,61600006;-16,195549;1,2554493;1,0664781;-27,614681;2,8160293;-290,5;448,00006;-87,5;0,86;-0,04;-0,46;5,39;13,02;-1,61;-1,0538499;-5,3830113;2,99565;1,0251822;-12,784946;1,1108959;185,50002;-353,50003;105,0;-0,15;1,0;0,19;-1,12;2,52;-5,39;-8,976795;7,3395004;-2,1122518;4,6394825;5,9694176;-1,4853556;-87,5;59,500004;52,50001
2,600;0,99;0,01;0,23;-1,75;39,13;-0,98;-0,61775005;-15,827349;1,2515993;1,0654525;-27,273436;2,8094912;-168,00002;416,5001;-80,5;0,84;-0,03;-0,47;7,07;9,8;0,21;-0,9915499;-5,2689114;2,98865;1,0843971;-12,691407;1,0971284;105,0;-343,00003;164,5;-0,14;0,99;0,18;-3,01;2,03;-5,6;-8,997445;7,3622503;-2,1672018;4,659895;5,9756846;-1,527622;-175,0;-101,5;-101,500015
2,610;1,0;-0,01;0,21;-1,96;42,84;-1,4;-0,6363;-15,417499;1,2396994;1,0476267;-26,890541;2,7949033;126,0;465,49988;10,500002;0,83;-0,04;-0,49;7,49;6,16;1,68;-0,9187499;-5,189111;2,9981;1,1541117;-12,632168;1,0998108;-3,5000086;-252,0;108,50001;-0,12;0,98;0,2;-4,62;0,49;-7,42;-9,035595;7,3748503;-2,2323017;4,6628065;5,9718018;-1,5800383;-49,000004;-108,50001;-203,0
2,620;1,0;-0,02;0,18;0,77;48,44;-0,77;-0,64225;-14,961099;1,2288494;1,0424011;-26,461094;2,7813654;294,0;598,50006;129,50002;0,83;-0,03;-0,51;7,0;4,76;2,38;-0,84629995;-5,134511;3,0184;1,2234766;-12,598129;1,1133432;14,0000105;-17,499996;59,5;-0,11;0,97;0,2;-3,99;-0,14;-9,66;-9,078645;7,3766003;-2,3177018;4,660819;5,957069;-1,6527548;87,5;-21,000002;-241,5
2,630;0,99;-0,01;0,2;3,92;54,81;1,19;-0,6188;-14,444849;1,2309494;1,0665755;-25,9718;2,7807772;178,50002;581,0001;119,00001;0,85;-0,03;-0,51;7,77;5,81;2,87;-0,77245;-5,081661;3,0446498;1,2942414;-12,56584;1,1328256;77,0;136,49998;69,99999;-0,13;0,97;0,18;-2,87;0,07;-12,25;-9,112945;7,3762503;-2,4272518;4,6675816;5,940236;-1,7496212;91,0;-31,5;-287,0
2,640;0,98;0,0;0,22;4,34;60,06;1,61;-0,5775;-13,870499;1,2449495;1,1085998;-25,424404;2,7920895;-154,00002;458,4999;-52,500004;0,88;-0,02;-0,5;8,54;7,49;3,78;-0,69089997;-5,015161;3,0779;1,372706;-12,519901;1,1593082;70,00001;80,50001;143,5;-0,16;0,99;0,16;-2,17;-0,77;-15,4;-9,1381445;7,3727503;-2,5655017;4,683444;5,9202533;-1,8751874;38,5;-59,500004;-255,50003
2,650;0,96;0,0;0,22;0,84;63,98;0,14;-0,5516;-13,2502985;1,2536994;1,1352241;-24,831158;2,798151;-248,50002;455,00012;-154,0;0,91;-0,02;-0,49;9,17;7,42;5,74;-0,60235;-4,940611;3,1255;1,4581707;-12,465912;1,2001407;101,49999;-3,4999847;147,0;-0,16;0,97;0,15;-2,1;-1,12;-17,36;-9,159494;7,3633003;-2,7293017;4,7031565;5,8943205;-2,026304;28,000004;-91,0;-126,00002
2,660;0,94;-0,01;0,19;-0,63;69,16;-1,47;-0,55055;-12,584599;1,2470495;1,1369984;-24,192413;2,788813;35,0;451,50015;-45,5;0,94;-0,03;-0,5;10,57;7,42;6,72;-0,50365;-4,8664107;3,1878;1,5537856;-12,412273;1,2556732;119,00001;77,0;-3,4999847;-0,16;0,97;0,18;-1,61;-2,59;-17,92;-9,178044;7,3447504;-2,9057016;4,725669;5,8592877;-2,1900203;154,0;-129,50002;42,000008
2,670;0,96;-0,0;0,16;1,54;73,01;-0,77;-0,546;-11,873749;1,2358495;1,1422727;-23,508518;2,7749252;122,50001;290,49988;133,0;0,96;-0,04;-0,5;11,55;8,96;5,67;-0,39305001;-4,7845106;3,24975;1,6613004;-12,350933;1,3108556;129,50002;402,50003;-83,99999;-0,18;1,01;0,17;0,98;-3,71;-16,52;-9,181194;7,3132505;-3,0779016;4,7635813;5,811305;-2,3495367;-77,00001;-178,5;188,99998
